county,city,address,date,lat,long
ROGERS,CLAREMORE,15725 NETWON E ST,8/28/2001,34.842388,-95.544972
ROGERS,CLAREMORE,20520 EAST PINE STREET,4/19/2002,36.17696,-95.748551
ROGERS,CLAREMORE,215 EAST DENBO STREET,4/26/2002,36.188363,-95.744113
ROGERS,CLAREMORE,20520 EAST PINE STREET 3,7/27/2002,36.176941,-95.996862
ROGERS,CLAREMORE,313 EZZARD E ST,9/23/2002,34.842388,-95.544972
ROGERS,CLAREMORE,14292E 500 E RD,10/30/2002,40.831922,-88.83405
ROGERS,CLAREMORE,1012 OSAGE N AVE,2/16/2003,36.696567,-95.648721
ROGERS,CLAREMORE,520 8TH E LOT 4,3/3/2003,45.883591,-95.370969
ROGERS,CLAREMORE,15910 41821 E RD,8/9/2003,59.66397,-151.471628
ROGERS,CLAREMORE,23855 66 S HWY 210,9/13/2003,45.858331,-122.821858
ROGERS,CLAREMORE,6911 4200 S RD,9/24/2003,40.700399,-73.792646
ROGERS,CLAREMORE,19400 106TH NORTH E ST,3/20/2004,36.308064,-95.756673
ROGERS,CLAREMORE,409 CHEROKEE N AVE,3/20/2004,35.064825,-94.618825
ROGERS,CLAREMORE,6332 480 E RD 8,8/7/2004,33.13684,-93.179905
ROGERS,CLAREMORE,304 LAVIRA N AVE,3/16/2006,36.309415,-95.601953
ROGERS,CLAREMORE,1114 16TH W ST,5/14/2010,27.489529,-82.577507
ROGERS,CLAREMORE,1326 QUARLES W ST,6/20/2010,36.314121,-95.626452
ROGERS,CLAREMORE,900 BLUE STARR W DR 23,12/31/2010,36.32186,-95.591771
ROGERS,COLLINSVILLE,2000 FREDERICK S RD H-11,8/17/2008,37.576461,-101.399827
ROGERS,COLLINSVILLE,1000 WEWOKA S AVE,12/30/2008,36.2989,-95.60792
ROGERS,INOLA,417 FIRST E ST,12/11/2001,41.321117,-90.506197
ROGERS,INOLA,2090 LYNN RIGGS S BLVD 44,12/11/2001,36.28682,-95.634755
ROGERS,INOLA,10804 202ND EAST N AVE,6/4/2002,36.68097,-97.29658
ROGERS,OWASSO,402 NORTH J. M. DAVIS BOULEVARD,2/3/2003,36.315789,-95.615408
ROGERS,TALALA,15304 SOUTH 4240 ROAD,7/12/2002,36.38909,-95.453426
SEMINOLE,EARLSBORO,12310 NORTH 152ND AVENUE,3/18/2010,36.333065,-95.80476
SEMINOLE,KONAWA,12310 N 152ND E AVE,7/23/2001,36.333065,-95.80476
SEMINOLE,KONAWA,19024 TRACY E RD,11/26/2003,35.354237,-95.563349
SEMINOLE,SASAKWA,18644 95TH E,9/8/2003,47.086465,-122.303925
SEMINOLE,SEMINOLE,3045 ALLEN POINT 20,2/20/2000,35.168951,-95.738002
SEQUOYAH,GANS,301 MAIN W,5/24/2005,34.890274,-94.601685
SEQUOYAH,GORE,210 10TH E ST,4/16/2003,43.133644,-115.687467
SEQUOYAH,GORE,322 2ND E,2/14/2006,35.488616,-95.307698
SEQUOYAH,MULDROW,908 ENID ST,8/25/2005,35.402725,-94.605312
SEQUOYAH,MULDROW,708 WESLEY ST,6/13/2006,35.402918,-94.609218
SEQUOYAH,MULDROW,304 12TH SE ST,3/8/2007,35.215452,-97.423619
SEQUOYAH,MULDROW,207 7TH SE ST,5/4/2007,36.865781,-94.875274
SEQUOYAH,MULDROW,207 2ND NW ST,5/11/2007,34.176033,-97.1303
SEQUOYAH,MULDROW,407 3RD SW ST A,5/14/2007,34.169807,-97.134374
SEQUOYAH,MULDROW,501 9TH SW ST,5/22/2007,38.883637,-77.024015
SEQUOYAH,MULDROW,403 1/2 4TH SW ST,6/4/2007,,
SEQUOYAH,MULDROW,215 MILZUE ROAD,7/24/2008,35.4062,-94.5988
SEQUOYAH,MULDROW,302 EAST SHAWNTEL SMITH BOULEVARD,5/18/2010,35.402482,-94.595301
SEQUOYAH,MULDROW,205 NORTHWEST 2ND STREET,7/21/2010,35.411154,-94.60075
SEQUOYAH,ROLAND,111848 SOUTH 4760 ROAD,10/20/2009,35.393133,-94.548881
SEQUOYAH,ROLAND,100 SHADY LANE 37,2/2/2012,35.409219,-94.513346
SEQUOYAH,SALLISAW,SOUTH 4769 ROAD,10/21/2002,35.4604,-94.7874
SEQUOYAH,SALLISAW,474832 EAST 1075 ROAD,10/24/2002,35.456153,-94.571219
SEQUOYAH,SALLISAW,109 WATER TOWER,12/11/2002,35.436372,-94.694265
SEQUOYAH,SALLISAW,1100 EAST ROAD,1/22/2003,33.999896,-95.504101
SEQUOYAH,SALLISAW,106 PLUM,3/8/2005,35.490572,-95.311765
SEQUOYAH,SALLISAW,1010 MAIN,7/22/2005,35.81923,-95.685599
SEQUOYAH,SALLISAW,106 LILLARD LN,11/10/2005,35.465467,-94.784696
SEQUOYAH,SALLISAW,2111 DEVERON W,9/22/2006,35.4604,-94.7874
SEQUOYAH,SALLISAW,WILDHORSE MT RD 1556,7/10/2007,40.846658,-85.849323
SEQUOYAH,SALLISAW,1115 CAMEO,9/14/2007,35.497538,-97.724094
SEQUOYAH,SALLISAW,2111 CAMEO W,8/20/2008,35.465815,-94.81147
SEQUOYAH,SALLISAW,704 WALLNUT,11/22/2010,35.4604,-94.7874
SEQUOYAH,SALLISAW,1107 NORTH FARM ROAD,7/10/2012,35.463179,-94.849565
SEQUOYAH,VIAN,105 SOUTH PINE STREET,6/28/2000,35.87802,-97.407504
SEQUOYAH,VIAN,1100 RADIO STATION ROAD E,6/7/2005,35.66354,-81.237835
SEQUOYAH,VIAN,RT 1 BRUSHY ROAD BOX 72,7/20/2005,35.570776,-94.787912
SEQUOYAH,VIAN,2716 EAST KING AVENUE,7/20/2005,35.457372,-94.757865
STEPHENS,DUNCAN,631 BLACK GUM LANDING ROAD,3/28/2003,35.346469,-94.43838
STEPHENS,DUNCAN,4520 EAST 975 ROAD,6/6/2003,40.412366,-85.586889
STEPHENS,DUNCAN,306 DURANT,12/28/2003,33.855716,-96.562873
STEPHENS,FOSTER,107 CHICKASAW ST,3/12/2004,34.286412,-97.036941
STEPHENS,FOSTER,320 E. N ST,10/10/2004,35.959071,-95.647464
STEPHENS,HASTINGS,403 5 N ST,1/30/2003,35.754217,-98.748835
STEPHENS,MARLOW,1201 9TH S ST,10/18/2000,43.122972,-115.684422
STEPHENS,MARLOW,906 4TH N ST,12/10/2000,44.314454,-94.46832
STEPHENS,MARLOW,1330 7TH N ST,8/28/2001,35.457451,-95.958408
TEXAS,HOOKER,900 RAILROAD S ST,8/21/2007,30.488212,-95.004314
TILLMAN,FREDERICK,7 CADDO N ST,8/23/2002,35.926,-94.970824
TILLMAN,MANITOU,815 8TH W ST,9/11/2002,42.111348,-111.896154
TULSA,BIXBY,900 RAILROAD ST,1/27/2006,35.042934,-94.622259
TULSA,BIXBY,SANNER RD,2/14/2009,35.942,-95.8833
TULSA,BIXBY,907 MAY ST,3/14/2009,36.687542,-101.476027
TULSA,BIXBY,907 MAY N ST,2/18/2010,35.926,-94.970824
TULSA,BIXBY,212 NORTH JACKSON,7/29/2010,35.657134,-97.476568
TULSA,BIXBY,225 6TH N ST,9/7/2010,43.080647,-76.157561
TULSA,BIXBY,8327 EAST 131 SOUTH PLACE,3/27/2014,42.150024,-77.052331
TULSA,BROKEN ARROW,117 4TH E ST,1/31/2000,40.990441,-109.714016
TULSA,BROKEN ARROW,7600 EAGLE DR 204,2/4/2000,35.999036,-95.897269
TULSA,BROKEN ARROW,15723 167TH E ST,2/4/2000,36.077883,-95.8012
TULSA,BROKEN ARROW,17272 SOUTH 91ST EAST AVENUE,3/1/2000,35.913216,-95.874885
TULSA,BROKEN ARROW,16919 SOUTH MEMORIAL DRIVE,3/11/2000,36.071843,-95.781969
TULSA,BROKEN ARROW,7500 SOUTH EAST 151ST STREET 58,6/30/2000,35.945677,-95.837896
TULSA,BROKEN ARROW,13407 SOUTH 79TH E AVENUE,11/11/2000,35.969397,-95.889247
TULSA,BROKEN ARROW,13402 SOUTH 75TH EAST AVENUE,11/18/2000,35.969977,-95.892883
TULSA,BROKEN ARROW,305 EAST 2ND STREET,12/21/2000,36.062299,-95.80245
TULSA,BROKEN ARROW,1052 EAST 121ST SOUTH STREET,1/6/2001,35.988326,-95.801185
TULSA,BROKEN ARROW,326 8 S ST,1/6/2001,33.884796,-96.570181
TULSA,BROKEN ARROW,4332 ELM S ST,1/11/2001,36.077883,-95.8012
TULSA,BROKEN ARROW,26302 51ST E ST,1/30/2001,36.077883,-95.8012
TULSA,BROKEN ARROW,822 NORMAN W ST,3/18/2001,36.077883,-95.8012
TULSA,BROKEN ARROW,2800 LOUISVILLE E ST,7/5/2001,36.077883,-95.8012
TULSA,BROKEN ARROW,28350 51ST E ST,7/5/2001,36.077883,-95.8012
TULSA,BROKEN ARROW,303 9TH N 33,7/23/2001,36.0526,-95.7908
TULSA,BROKEN ARROW,1305 WACO W ST,8/9/2001,36.077883,-95.8012
TULSA,BROKEN ARROW,116 CHESTNUT S AVE,9/23/2001,36.0526,-95.7908
TULSA,BROKEN ARROW,2324 COMMERCIAL W ST,10/4/2001,36.0526,-95.7908
TULSA,BROKEN ARROW,21240 46TH E ST,10/20/2001,36.077883,-95.8012
TULSA,BROKEN ARROW,21441 47TH E ST,11/2/2001,36.077883,-95.8012
TULSA,BROKEN ARROW,2704 NORMAN E ST,1/1/2002,36.077883,-95.8012
TULSA,BROKEN ARROW,808 IOLA W PL,2/25/2002,36.0526,-95.7908
TULSA,BROKEN ARROW,905 ELGIN E ST,7/17/2002,36.077883,-95.8012
TULSA,BROKEN ARROW,3105 217TH E S AVE,9/27/2002,36.118826,-95.73529
TULSA,BROKEN ARROW,921 ELGIN E PL,10/21/2002,36.0526,-95.7908
TULSA,BROKEN ARROW,107 WASHINGTON W ST 20,10/22/2002,38.978373,-76.495187
TULSA,BROKEN ARROW,1907 LIONS S AVE,11/18/2002,36.0526,-95.7908
TULSA,BROKEN ARROW,516 HOUSTON W ST,1/16/2003,36.077883,-95.8012
TULSA,BROKEN ARROW,1214 28TH N ST,1/23/2003,36.0526,-95.7908
TULSA,BROKEN ARROW,702 ELGIN E PL,2/21/2003,36.0526,-95.7908
TULSA,BROKEN ARROW,721 VANDEVER W BLVD,2/21/2003,36.0526,-95.7908
TULSA,BROKEN ARROW,9208 193RD EAST S AVE,3/25/2003,36.030413,-95.761632
TULSA,BROKEN ARROW,712 VICKSBURG W ST,4/8/2003,36.077883,-95.8012
TULSA,BROKEN ARROW,1301 YELLOW WOOD N AVE,5/10/2003,36.0526,-95.7908
TULSA,BROKEN ARROW,755 COMMERCIAL W ST,6/16/2003,36.0526,-95.7908
TULSA,BROKEN ARROW,610 CEDAR N ST,7/22/2003,36.0526,-95.7908
TULSA,BROKEN ARROW,913 ASH S AVE,11/5/2003,36.0526,-95.7908
TULSA,BROKEN ARROW,210 JACKSON W ST,12/3/2003,36.077883,-95.8012
TULSA,BROKEN ARROW,5611 JUNIPER S PL,1/23/2004,36.0526,-95.7908
TULSA,BROKEN ARROW,1018 WESLEY DR,4/1/2004,36.052877,-95.778582
TULSA,BROKEN ARROW,310 7TH S ST,1/30/2005,44.307669,-94.449848
TULSA,BROKEN ARROW,2716 NARCISSUS S AVE,4/6/2005,36.0526,-95.7908
TULSA,BROKEN ARROW,218 CEDAR N AVE,3/5/2006,36.0526,-95.7908
TULSA,BROKEN ARROW,1204 29TH S ST,8/22/2006,36.0526,-95.7908
TULSA,BROKEN ARROW,310 7TH S ST,9/10/2006,44.307669,-94.449848
TULSA,BROKEN ARROW,303 1/2 COMMERCIAL E ST A,4/22/2007,,
TULSA,BROKEN ARROW,1600 5TH S ST,9/26/2007,40.758503,-111.844939
TULSA,BROKEN ARROW,400 CHARLESTON W ST,10/16/2008,36.077883,-95.8012
TULSA,BROKEN ARROW,1609 HICKORY S AVE,1/23/2009,36.0526,-95.7908
TULSA,BROKEN ARROW,527 GALVESTON W ST,3/31/2009,36.077883,-95.8012
TULSA,BROKEN ARROW,1509 VANDALIA W ST,5/6/2009,36.032433,-95.807018
TULSA,BROKEN ARROW,316 MEMPHIS W ST,10/16/2009,36.077883,-95.8012
TULSA,BROKEN ARROW,701 NORTH 14TH STREET,10/25/2009,36.059204,-95.772747
TULSA,BROKEN ARROW,301 EAST WACO PLACE,10/28/2009,36.007715,-95.786854
TULSA,BROKEN ARROW,913 WEST FREDERICKSBURG STREET,1/10/2010,35.977061,-95.800462
TULSA,BROKEN ARROW,407 EAST WASHINGTON STREET,1/25/2010,36.031924,-95.782197
TULSA,BROKEN ARROW,218 WEST HOUSTON STREET,4/20/2010,36.046704,-95.792774
TULSA,BROKEN ARROW,1101 WEST DECATUR,8/9/2010,35.981596,-95.8073
TULSA,BROKEN ARROW,001 SOUTH 95TH EAST AVENUE,11/13/2010,36.029434,-95.870609
TULSA,BROKEN ARROW,313 WEST MEMPHIS,3/18/2011,36.041929,-95.794885
TULSA,BROKEN ARROW,1308 NORTH FERN AVENUE,8/1/2011,36.067693,-95.799191
TULSA,BROKEN ARROW,4910 SOUTH HICKORY AVENUE,7/8/2012,36.001185,-95.801618
TULSA,COLLINSVILLE,1308 SOUTH 30TH STREET,4/19/2001,35.740325,-95.401643
TULSA,COLLINSVILLE,1774 SOUTH POPLAR AVENUE,10/10/2001,36.032629,-95.811327
TULSA,COLLINSVILLE,417 CARLYEL,3/8/2004,36.3645,-95.8389
TULSA,COLLINSVILLE,4511 SOUTH GUM AVENUE,1/11/2006,36.006424,-95.799063
TULSA,COLLINSVILLE,2316 WEST QUINCY STREET,5/5/2006,36.037469,-95.818259
TULSA,COLLINSVILLE,303 WEST FORT WORTH STREET,6/23/2006,36.048306,-95.793842
TULSA,COLLINSVILLE,508 EAST MADISON STREET J,9/17/2006,35.429403,-95.97787
TULSA,COLLINSVILLE,1405 SOUTH NARCISSUS AVENUE,10/29/2009,36.040952,-95.806598
TULSA,COLLINSVILLE,1405 SOUTH NARCISSUS AVENUE,10/29/2009,36.040952,-95.806598
TULSA,COLLINSVILLE,301 EAST GREELY STREET,9/1/2010,36.074683,-80.176995
TULSA,COLLINSVILLE,804 12TH S ST,9/20/2010,44.299444,-94.452056
TULSA,COLLINSVILLE,620 CENTER E ST,10/1/2010,36.802792,-98.667948
TULSA,GLENPOOL,13090 91ST EAST N,10/11/2001,35.969017,-95.8746
TULSA,GLENPOOL,2335 BROADWAY W,11/12/2002,36.365651,-95.852624
TULSA,GLENPOOL,11601 EAST 126TH STREET,11/12/2002,35.979716,-95.845263
TULSA,GLENPOOL,1411 EAST E 145TH ST STREET,1/7/2014,35.955322,-95.993333
TULSA,JENKS,13195 EAST 129TH PLACE N PLACE,3/27/2001,36.342266,-95.826826
TULSA,JENKS,1612 WEST OAK STREET,11/30/2001,36.366982,-95.844925
TULSA,JENKS,119 SOUTH 9TH STREET,3/10/2002,36.021221,-95.960154
TULSA,JENKS,1210 WEST WALNUT,8/28/2004,35.811222,-94.640566
TULSA,JENKS,732 EAST SPRING STREET,7/19/2009,36.361905,-95.81745
TULSA,JENKS,13804 NORTH 86TH EAST AVENUE,10/15/2009,36.354566,-95.879188
TULSA,JENKS,721 WEST SPRING STREET,12/7/2010,36.362149,-95.833798
TULSA,MANNFORD,3939 161ST E ST,6/28/2000,36.013109,-95.797418
TULSA,OAKHURST,13940 ZENITH,1/3/2006,35.962332,-96.017617
TULSA,OAKHURST,14489 26TH WEST S AVE,7/25/2011,35.464247,-95.53116
TULSA,OWASSO,814 BEAVER E ST,1/14/2002,34.842388,-95.544972
TULSA,OWASSO,2121 111TH SOUTH W ST,1/18/2003,34.828572,-97.260885
TULSA,OWASSO,1022 G W ST,7/22/2003,34.828572,-97.260885
TULSA,OWASSO,517 6TH N ST,10/24/2005,44.319087,-94.464718
TULSA,OWASSO,411 EAST BEAVER STREET,10/24/2005,36.02083,-95.965415
TULSA,OWASSO,8734 SOUTH PEORIA AVENUE,10/24/2005,36.010546,-95.975912
TULSA,OWASSO,1022 WEST 94TH STREET,4/15/2009,36.027286,-96.004934
TULSA,OWASSO,6201 60TH W ST,2/14/2011,47.202241,-122.5208
TULSA,SAND SPRINGS,6019 SOUTH 62ND WEST AVENUE,4/5/2000,36.076604,-96.062166
TULSA,SAND SPRINGS,401 DOGWOOD S ST B,4/5/2000,36.1394,-96.11
TULSA,SAND SPRINGS,7102 129TH N AVE,8/24/2000,36.1394,-96.11
TULSA,SAND SPRINGS,8623 77TH EAST N AVE,9/27/2000,36.68097,-97.29658
TULSA,SAND SPRINGS,11509 112 E PL,10/26/2000,36.1394,-96.11
TULSA,SAND SPRINGS,11509 112TH E PL,11/15/2000,36.325837,-95.848852
TULSA,SAND SPRINGS,11509 112TH PL. NORTH E,11/6/2001,36.389186,-96.116638
TULSA,SAND SPRINGS,701 NORTH BIRCH STREET,2/7/2002,36.14489,-96.09986
TULSA,SAND SPRINGS,402 SOUTH CEDAR STREET,3/1/2002,35.45552,-94.794919
TULSA,SAND SPRINGS,9911 EAST 120TH N. STREET,4/7/2002,36.328456,-95.86374
TULSA,SAND SPRINGS,4534 225TH W S AVE,5/19/2002,35.464247,-95.53116
TULSA,SAND SPRINGS,2200 CAMPBELL CREEK S RD 25,6/24/2002,36.132572,-96.222797
TULSA,SAND SPRINGS,3809 225 WEST S AVE,5/29/2003,36.633796,-95.159626
TULSA,SAND SPRINGS,1200 WILLOW N,12/1/2003,36.153052,-96.141982
TULSA,SAND SPRINGS,523 WILSON N,1/31/2005,36.1394,-96.11
TULSA,SAND SPRINGS,3700 257 WEST S AVE,10/26/2008,36.633884,-95.15987
TULSA,SAND SPRINGS,5119 227TH WEST S AVE,11/26/2008,36.089385,-96.245646
TULSA,SAND SPRINGS,827 VALLEY DR,12/17/2008,36.14697,-96.120497
TULSA,SAND SPRINGS,605 PRATTWOOD S CIR,3/10/2009,36.117587,-96.133686
TULSA,SAND SPRINGS,137 MORROW W RD,4/12/2009,36.133611,-96.113702
TULSA,SAND SPRINGS,3301 115TH WEST S AVE,4/13/2009,35.464247,-95.53116
TULSA,SAND SPRINGS,1029 VALLEY N DR,6/3/2009,36.1394,-96.11
TULSA,SAND SPRINGS,4825 NASSAU S CIR,9/10/2009,36.095637,-96.132906
TULSA,SAND SPRINGS,99 PECAN W,9/24/2009,36.135675,-96.112397
TULSA,SAND SPRINGS,113 WEST 54TH STREET,11/28/2009,36.085543,-96.121427
TULSA,SAND SPRINGS,869 SOUTH LONG STREET,1/26/2010,36.136126,-96.122133
TULSA,SAND SPRINGS,21215 WEST 51 HIGHWAY,3/6/2010,36.1394,-96.11
TULSA,SAND SPRINGS,218 NORTH GRANT AVENUE 6,4/25/2010,36.139414,-96.116765
TULSA,SAND SPRINGS,4018 SOUTH RAWSON ROAD,5/11/2010,36.113811,-96.112021
TULSA,SAND SPRINGS,100 WEST 55TH STREET,5/20/2010,36.084311,-96.121184
TULSA,SAND SPRINGS,113 WEST 54TH,1/2/2011,36.085543,-96.121427
TULSA,SAND SPRINGS,14 EAST 7TH STREET,7/19/2011,36.144826,-96.110151
TULSA,SAND SPRINGS,916 NORTH FRANKLIN AVENUE,7/25/2011,36.147808,-96.117928
TULSA,SAND SPRINGS,1010 NORTH WILSON AVENUE,9/1/2011,36.148908,-96.11565
TULSA,SAND SPRINGS,308 NORTH GRANT AVENUE,9/8/2011,36.140174,-96.116764
TULSA,SAND SPRINGS,110 54TH PLACE,9/11/2011,36.084909,-96.121391
TULSA,SAND SPRINGS,1220 EAST 9TH STREET,9/14/2011,36.146893,-96.09167
TULSA,SAND SPRINGS,621 NORTH TERRACE DRIVE,2/5/2012,36.222021,-96.130128
TULSA,SAND SPRINGS,13003 WEST 56TH STREET,2/15/2012,36.082927,-96.138003
TULSA,SAND SPRINGS,4310 SUNBURST WEST,4/8/2013,36.102507,-96.136072
TULSA,SKIATOOK,4818 SOUTH GRENADA DRIVE,10/30/2002,36.3684,-96.0014
TULSA,SKIATOOK,214 NORTH WALNUT CREEK DRIVE,2/8/2009,36.138673,-96.120388
TULSA,SKIATOOK,505 WEST BROADWAY STREET,3/15/2009,34.17474,-97.133922
TULSA,SKIATOOK,613 NORTH ROOSEVELT AVENUE A,5/3/2009,35.334264,-96.897586
TULSA,SKIATOOK,506 NORTH INDUSTRIAL AVENUE,1/5/2010,36.142806,-96.119589
TULSA,SKIATOOK,314 NORTH WASHINGTON 9,1/7/2011,35.528198,-98.694088
TULSA,SPERRY,3425 SOUTH 75TH WEST AVENUE,2/20/2003,36.112643,-96.076708
TULSA,SPERRY,106 NORTH GRANT AVENUE,8/1/2003,35.960145,-95.392355
TULSA,SPERRY,916 NORTH GRANT AVENUE,11/26/2008,36.147816,-96.116784
TULSA,SPERRY,1206 NORTH MAIN STREET,1/24/2010,36.152202,-96.110635
TULSA,TUCKER,109 NORTH 136 STREET,2/14/2011,36.658412,-96.321782
TULSA,TUCKER,318 EAST 3RD,9/5/2011,36.154692,-95.987355
TULSA,TULSA,101 EAST 1ST STREET,1/4/2000,36.155703,-95.991035
TULSA,TULSA,18424 NORTH LEWIS,1/4/2000,36.421148,-95.955973
TULSA,TULSA,803 EAST 4TH STREET,1/5/2000,36.149764,-95.955921
TULSA,TULSA,8112 HARVARD N AVE,1/16/2000,35.064825,-94.618825
TULSA,TULSA,304 2ND N,1/21/2000,36.731418,-102.510504
TULSA,TULSA,309 SOUTH CINCINNATI AVENUE,1/23/2000,36.154134,-95.988736
TULSA,TULSA,310 WEST 90TH PLACE,1/27/2000,36.285209,-95.998002
TULSA,TULSA,8500 NORTH LEWIS AVENUE,1/28/2000,36.167645,-95.958213
TULSA,TULSA,1803 WEST 57TH PLACE,2/2/2000,36.081052,-96.01263
TULSA,TULSA,1832 NORTH COLUMBIA PLACE,2/3/2000,36.181163,-95.950982
TULSA,TULSA,2156 29 NORTH E ST,2/4/2000,34.501283,-97.940092
TULSA,TULSA,8231 77 EAST S AVE 1135,2/8/2000,34.916693,-95.759218
TULSA,TULSA,3106 26 E ST,2/8/2000,35.192579,-97.420785
TULSA,TULSA,609 PEORIA S AVE,2/17/2000,34.916712,-95.750009
TULSA,TULSA,6315 22 W ST,2/22/2000,40.705783,-74.016556
TULSA,TULSA,6500 8 W ST,2/23/2000,40.705056,-74.016843
TULSA,TULSA,4109 34TH WEST S,2/23/2000,36.104117,-96.030352
TULSA,TULSA,9747 12 E ST,2/26/2000,35.192406,-97.420721
TULSA,TULSA,8923 19 E ST,4/26/2000,35.1925,-97.420756
TULSA,TULSA,848 92 N AVE,6/23/2000,34.011796,-96.041836
TULSA,TULSA,9031 DELAWARE S 703,6/28/2000,34.512932,-96.97688
TULSA,TULSA,12014 22 E PL,7/4/2000,39.647782,-77.740522
TULSA,TULSA,4431 31 E 102,10/12/2000,33.904198,-78.840678
TULSA,TULSA,9417 38 E ST,10/30/2000,35.192727,-97.420839
TULSA,TULSA,6384 11TH W PL,11/11/2000,35.969921,-96.672114
TULSA,TULSA,2900 TOLEDO N,11/12/2000,36.1012,-95.9251
TULSA,TULSA,6618 LATIMER E PL,12/4/2000,36.725275,-95.913941
TULSA,TULSA,722 WACO N AVE,1/4/2001,35.064825,-94.618825
TULSA,TULSA,10513 ADMIRAL E BLVD,1/9/2001,35.577011,-97.628382
TULSA,TULSA,5937 67TH WEST S AVE,1/16/2001,36.07682,-96.067351
TULSA,TULSA,12303 ARCHER E E,1/16/2001,36.03801,-95.975953
TULSA,TULSA,20 30 WEST N AVE,1/25/2001,36.680654,-97.395605
TULSA,TULSA,1742 ERIE S AVE,1/25/2001,34.916712,-95.750009
TULSA,TULSA,10130 ADMIRAL E BLVD A,2/6/2001,35.050824,-94.613686
TULSA,TULSA,5804 CHARLES PAGE W BLVD,2/6/2001,36.147825,-96.057497
TULSA,TULSA,1336 72ND EAST N AVE,2/18/2001,36.174441,-95.897077
TULSA,TULSA,3616 2ND E ST 28,2/20/2001,33.848702,-109.143251
TULSA,TULSA,2156 29TH E ST,2/20/2001,33.190832,-87.500644
TULSA,TULSA,5418 7TH E ST,2/25/2001,42.867562,-70.817817
TULSA,TULSA,3614 120TH EAST S AVE,2/26/2001,36.11018,-95.844928
TULSA,TULSA,6834 52 E ST,2/26/2001,35.192899,-97.420903
TULSA,TULSA,11911 22 E ST,3/21/2001,35.192529,-97.420767
TULSA,TULSA,2133 BIRMINGHAM N PL,3/22/2001,35.490547,-97.568271
TULSA,TULSA,102 MAYBELLE N AVE,3/25/2001,36.155065,-96.00226
TULSA,TULSA,1308 TRENTON N AVE,3/29/2001,35.064825,-94.618825
TULSA,TULSA,5904 68TH S AVE,4/1/2001,36.064608,-96.059078
TULSA,TULSA,4550 30TH S,4/2/2001,44.920543,-93.229585
TULSA,TULSA,4550 30 WEST S AVE,4/7/2001,38.397728,-96.180568
TULSA,TULSA,4117 INDEPENDENCE W ST,4/13/2001,34.828572,-97.260885
TULSA,TULSA,1511 DELAWARE N PL,4/19/2001,35.490687,-97.569829
TULSA,TULSA,6530 PINE E PL,4/19/2001,36.725275,-95.913941
TULSA,TULSA,34 GARY N AVE 1/2,4/21/2001,,
TULSA,TULSA,3105 147 EAST S AVE G,4/21/2001,34.916666,-95.771045
TULSA,TULSA,2217 59 E ST 221,4/21/2001,35.192983,-97.420934
TULSA,TULSA,2513 NORWOOD N PL,4/24/2001,35.490547,-97.568271
TULSA,TULSA,612 ATLANTA S AVE,4/25/2001,35.63306,-97.483043
TULSA,TULSA,10103 22ND E ST,4/26/2001,34.842388,-95.544972
TULSA,TULSA,5830 CHARLES PAGE W,5/2/2001,36.148118,-96.056907
TULSA,TULSA,6616 4TH STREET SOUTH E,5/3/2001,36.157038,-95.902732
TULSA,TULSA,1535 JOPLIN N AVE,5/15/2001,35.064825,-94.618825
TULSA,TULSA,632 LATIMER E CT,5/21/2001,36.388565,-97.906887
TULSA,TULSA,12936 35 E SR 1006,5/25/2001,34.512927,-96.979445
TULSA,TULSA,12936 35TH E ST 1006,5/27/2001,34.655692,-98.951858
TULSA,TULSA,4481 31 E ST 293,5/28/2001,35.192645,-97.420809
TULSA,TULSA,501 73RD WEST S AVE,5/31/2001,36.150241,-96.073873
TULSA,TULSA,8906 EAST 49TH PLACE,6/4/2001,36.092043,-95.877167
TULSA,TULSA,233 70 EAST S AVE,6/7/2001,34.916664,-95.771672
TULSA,TULSA,6345 4TH E TER,6/13/2001,27.428255,-82.559438
TULSA,TULSA,105 21ST E ST 7,6/14/2001,35.192355,-97.420703
TULSA,TULSA,1133 XANTHUS S AVE,6/14/2001,36.147253,-95.963544
TULSA,TULSA,535 73 E S AVE,6/15/2001,34.916664,-95.771761
TULSA,TULSA,2733 NORWOOD N,6/18/2001,45.009434,-93.438349
TULSA,TULSA,3867 118TH E S AVE,6/21/2001,36.106341,-95.845319
TULSA,TULSA,29 LAKEWOOD N AVE 113,6/27/2001,35.065049,-94.620177
TULSA,TULSA,5820 CHARLES PAGE W BLVD,6/27/2001,36.147826,-96.058173
TULSA,TULSA,613 65TH W S AVE,7/2/2001,36.149057,-96.065189
TULSA,TULSA,12115 32ND E PL,7/4/2001,36.725275,-95.913941
TULSA,TULSA,3612 114TH EAST S AVE,7/6/2001,36.110725,-95.850717
TULSA,TULSA,2712 116 EAST S PL,7/6/2001,35.354252,-95.563261
TULSA,TULSA,3932 CINCINNATTI S AVE B,7/24/2001,35.943902,-95.651813
TULSA,TULSA,7122 ERIE S AVE 803,7/26/2001,34.815385,-97.410774
TULSA,TULSA,3648 GALVESTON S AVE,7/26/2001,34.916712,-95.750009
TULSA,TULSA,2922 137 EAST S PL,7/26/2001,35.354236,-95.56366
TULSA,TULSA,2922 137 S PL,7/28/2001,39.68689,-75.554185
TULSA,TULSA,2542 61ST E ST,8/4/2001,34.842388,-95.544972
TULSA,TULSA,2706 HASKELL E ST,8/7/2001,34.842388,-95.544972
